,work_year,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title,experience_level
3791,2024,FT,93300,USD,93300,US,0,US,M,AI Product Manager,Mid
3792,2024,FT,140900,USD,140900,US,100,US,M,Data Engineer,Mid
3793,2024,FT,104100,USD,104100,US,100,US,M,Data Engineer,Mid
3794,2024,FT,193000,USD,193000,US,0,US,M,Data Scientist,Senior
3795,2024,FT,147645,USD,147645,US,0,US,M,Data Scientist,Senior
3796,2024,FT,207000,USD,207000,US,0,US,M,Data Scientist,Mid
3797,2024,FT,150000,USD,150000,US,0,US,M,Data Scientist,Mid
3798,2024,FT,150000,USD,150000,US,100,US,M,Data Engineer,Senior
3799,2024,FT,120000,USD,120000,US,100,US,M,Data Engineer,Senior
3800,2024,FT,180000,USD,180000,US,0,US,M,Research Scientist,Senior
3801,2024,FT,148000,USD,148000,US,0,US,M,Research Scientist,Senior
3802,2024,FT,160000,USD,160000,US,0,US,M,Data Scientist,Mid
3803,2024,FT,120000,USD,120000,US,0,US,M,Data Scientist,Mid
3804,2024,FT,204500,USD,204500,US,0,US,M,Data Engineer,Expert
3805,2024,FT,130000,USD,130000,US,0,US,M,Data Engineer,Expert
3806,2024,FT,207000,USD,207000,US,0,US,M,Robotics Software Engineer,Mid
3807,2024,FT,138000,USD,138000,US,0,US,M,Robotics Software Engineer,Mid
3808,2024,FT,173000,USD,173000,US,100,US,M,Data Engineer,Senior
3809,2024,FT,138400,USD,138400,US,100,US,M,Data Engineer,Senior
3810,2024,FT,278700,USD,278700,US,0,US,M,Research Scientist,Senior
3811,2024,FT,159300,USD,159300,US,0,US,M,Research Scientist,Senior
3812,2024,FT,215000,USD,215000,US,0,US,M,Machine Learning Engineer,Senior
3813,2024,FT,146900,USD,146900,US,0,US,M,Machine Learning Engineer,Senior
3814,2024,FT,115000,USD,115000,US,0,US,M,Business Intelligence,Senior
3815,2024,FT,100000,USD,100000,US,0,US,M,Business Intelligence,Senior
3816,2024,FT,106260,USD,106260,US,0,US,M,Data Analyst,Senior
3817,2024,FT,82000,USD,82000,US,0,US,M,Data Analyst,Senior
3818,2024,FT,220000,USD,220000,US,0,US,M,Data Engineer,Senior
3819,2024,FT,190000,USD,190000,US,0,US,M,Data Engineer,Senior
3820,2024,FT,150000,USD,150000,US,100,US,M,Data Analyst,Mid
3821,2024,FT,110000,USD,110000,US,100,US,M,Data Analyst,Mid
3822,2024,FT,145000,USD,145000,US,100,US,M,AI Engineer,Mid
3823,2024,FT,95000,USD,95000,US,100,US,M,AI Engineer,Mid
3824,2024,FT,92000,USD,92000,US,0,US,M,Data Analyst,Mid
3825,2024,FT,68000,USD,68000,US,0,US,M,Data Analyst,Mid
3826,2024,FT,300000,USD,300000,GB,0,GB,M,Research Engineer,Senior
3827,2024,FT,150000,USD,150000,GB,0,GB,M,Research Engineer,Senior
3828,2024,FT,188000,USD,188000,US,100,US,M,Data Engineer,Senior
3829,2024,FT,114000,USD,114000,US,100,US,M,Data Engineer,Senior
3830,2024,FT,135000,USD,135000,US,0,US,M,Data Scientist,Mid
3831,2024,FT,115000,USD,115000,US,0,US,M,Data Scientist,Mid
3832,2024,FT,154800,USD,154800,US,0,US,M,Data Scientist,Entry
3833,2024,FT,76300,USD,76300,US,0,US,M,Data Scientist,Entry
3834,2024,FT,400000,USD,400000,US,0,US,M,AI Engineer,Mid
3835,2024,FT,65000,USD,65000,US,0,US,M,AI Engineer,Mid
3836,2024,FT,187000,USD,187000,US,100,US,M,Data Scientist,Senior
3837,2024,FT,153000,USD,153000,US,100,US,M,Data Scientist,Senior
3838,2024,FT,150000,USD,150000,US,100,US,M,Research Scientist,Mid
3839,2024,FT,128000,USD,128000,US,100,US,M,Research Scientist,Mid
3840,2024,FT,195000,USD,195000,US,100,US,M,AI Engineer,Senior
3841,2024,FT,140000,USD,140000,US,100,US,M,AI Engineer,Senior
3842,2024,FT,150000,USD,150000,US,0,US,M,Data Engineer,Mid
3843,2024,FT,130000,USD,130000,US,0,US,M,Data Engineer,Mid
3844,2024,FT,166000,USD,166000,US,0,US,M,Data Scientist,Mid
3845,2024,FT,73100,USD,73100,US,0,US,M,Data Scientist,Mid
3846,2024,FT,200000,USD,200000,US,0,US,M,Research Analyst,Entry
3847,2024,FT,150000,USD,150000,US,0,US,M,Research Analyst,Entry
3848,2024,FT,220000,USD,220000,US,0,US,M,Machine Learning Engineer,Senior
3849,2024,FT,137500,USD,137500,US,0,US,M,Machine Learning Engineer,Senior
3850,2024,FT,170000,USD,170000,US,0,US,M,Data Scientist,Senior
3851,2024,FT,130000,USD,130000,US,0,US,M,Data Scientist,Senior
3852,2024,FT,138000,USD,138000,US,0,US,M,Business Intelligence Analyst,Senior
3853,2024,FT,86000,USD,86000,US,0,US,M,Business Intelligence Analyst,Senior
3854,2024,FT,105000,USD,105000,US,100,US,M,Business Intelligence Developer,Mid
3855,2024,FT,80000,USD,80000,US,100,US,M,Business Intelligence Developer,Mid
3856,2024,FT,77000,GBP,96250,US,0,US,M,Data Product Manager,Mid
3857,2024,FT,60000,GBP,75000,US,0,US,M,Data Product Manager,Mid
3858,2024,FT,197500,USD,197500,US,0,US,M,AI Architect,Senior
3859,2024,FT,132500,USD,132500,US,0,US,M,AI Architect,Senior
3860,2024,FT,90000,USD,90000,US,0,US,M,Data Scientist,Entry
3861,2024,FT,80000,USD,80000,US,0,US,M,Data Scientist,Entry
3862,2024,FT,210000,USD,210000,US,0,US,M,Research Scientist,Mid
3863,2024,FT,151800,USD,151800,US,0,US,M,Research Scientist,Mid
3864,2024,FT,210000,USD,210000,US,0,US,M,Data Scientist,Senior
3865,2024,FT,170000,USD,170000,US,0,US,M,Data Scientist,Senior
3866,2024,FT,175000,USD,175000,US,100,US,M,Data Scientist,Senior
3867,2024,FT,150000,USD,150000,US,100,US,M,Data Scientist,Senior
3868,2024,FT,219100,USD,219100,US,100,US,M,Machine Learning Engineer,Senior
3869,2024,FT,118500,USD,118500,US,100,US,M,Machine Learning Engineer,Senior
3870,2024,FT,175000,USD,175000,US,100,US,M,Business Intelligence Lead,Senior
3871,2024,FT,150000,USD,150000,US,100,US,M,Business Intelligence Lead,Senior
3872,2024,FT,81530,USD,81530,CA,0,CA,M,Data Management Specialist,Mid
3873,2024,FT,69300,USD,69300,CA,0,CA,M,Data Management Specialist,Mid
3874,2024,FT,164000,USD,164000,US,0,US,M,Data Architect,Senior
3875,2024,FT,117000,USD,117000,US,0,US,M,Data Architect,Senior
3876,2024,FT,145000,USD,145000,US,0,US,M,Data Analyst,Senior
3877,2024,FT,110000,USD,110000,US,0,US,M,Data Analyst,Senior
3878,2024,FT,125000,USD,125000,US,0,US,M,Research Engineer,Senior
3879,2024,FT,106000,USD,106000,US,0,US,M,Research Engineer,Senior
3880,2024,FT,75065,USD,75065,US,100,US,M,Data Analyst,Entry
3881,2024,FT,41419,USD,41419,US,100,US,M,Data Analyst,Entry
3882,2024,FT,140000,USD,140000,US,0,US,M,Data Analyst,Senior
3883,2024,FT,100000,USD,100000,US,0,US,M,Data Analyst,Senior
3884,2024,FT,80000,USD,80000,US,0,US,M,Data Analyst,Mid
3885,2024,FT,70000,USD,70000,US,0,US,M,Data Analyst,Mid
3886,2024,FT,238500,USD,238500,US,0,US,M,ML Engineer,Expert
3887,2024,FT,183400,USD,183400,US,0,US,M,ML Engineer,Expert
3888,2024,FT,105000,USD,105000,US,0,US,M,Data Scientist,Mid
3889,2024,FT,70000,USD,70000,US,0,US,M,Data Scientist,Mid
3890,2024,FT,225000,USD,225000,US,100,US,M,Machine Learning Engineer,Senior
3891,2024,FT,162000,USD,162000,US,100,US,M,Machine Learning Engineer,Senior
3892,2024,FT,278700,USD,278700,US,0,US,M,Research Scientist,Senior
3893,2024,FT,159300,USD,159300,US,0,US,M,Research Scientist,Senior
3894,2024,FT,180000,USD,180000,US,0,US,M,Data Engineer,Mid
3895,2024,FT,120000,USD,120000,US,0,US,M,Data Engineer,Mid
3896,2024,FT,170000,USD,170000,US,0,US,M,Data Scientist,Senior
3897,2024,FT,160000,USD,160000,US,0,US,M,Data Scientist,Senior
3898,2024,FT,72000,USD,72000,US,0,US,M,Data Operations Associate,Entry
3899,2024,FT,51375,USD,51375,US,0,US,M,Data Operations Associate,Entry
3900,2024,FT,260000,USD,260000,US,0,US,L,Applied Scientist,Senior
3901,2024,FT,136000,USD,136000,US,0,US,L,Applied Scientist,Senior
3902,2024,FT,75000,USD,75000,US,0,US,M,Data Engineer,Mid
3903,2024,FT,60000,USD,60000,US,0,US,M,Data Engineer,Mid
3904,2024,FT,135000,USD,135000,US,0,US,M,Data Engineer,Mid
3905,2024,FT,113000,USD,113000,US,0,US,M,Data Engineer,Mid
3906,2024,FT,150000,USD,150000,US,100,US,M,Data Engineer,Senior
3907,2024,FT,130000,USD,130000,US,100,US,M,Data Engineer,Senior
3908,2024,FT,267100,USD,267100,US,0,US,M,Data Scientist,Mid
3909,2024,FT,188500,USD,188500,US,0,US,M,Data Scientist,Mid
3910,2024,FT,207000,USD,207000,US,100,US,M,Data Scientist,Senior
3911,2024,FT,149800,USD,149800,US,100,US,M,Data Scientist,Senior
3912,2024,FT,155000,USD,155000,CA,0,CA,M,Data Analyst,Senior
3913,2024,FT,105000,USD,105000,CA,0,CA,M,Data Analyst,Senior
3914,2024,FT,270250,USD,270250,US,0,US,M,Data Engineer,Mid
3915,2024,FT,176000,USD,176000,US,0,US,M,Data Engineer,Mid
3916,2024,FT,189000,USD,189000,US,0,US,M,Machine Learning Engineer,Senior
3917,2024,FT,145400,USD,145400,US,0,US,M,Machine Learning Engineer,Senior
3918,2024,FT,133903,USD,133903,US,100,US,M,Machine Learning Engineer,Mid
3919,2024,FT,96411,USD,96411,US,100,US,M,Machine Learning Engineer,Mid
3920,2024,FT,170000,USD,170000,US,0,US,M,Data Scientist,Senior
3921,2024,FT,160000,USD,160000,US,0,US,M,Data Scientist,Senior
3922,2024,FT,172800,USD,172800,US,0,US,M,Business Intelligence,Senior
3923,2024,FT,132900,USD,132900,US,0,US,M,Business Intelligence,Senior
3924,2024,FT,165000,USD,165000,US,0,US,M,Research Scientist,Mid
3925,2024,FT,150000,USD,150000,US,0,US,M,Research Scientist,Mid
3926,2024,FT,145000,USD,145000,US,100,US,M,Data Scientist,Senior
3927,2024,FT,116000,USD,116000,US,100,US,M,Data Scientist,Senior
3928,2024,FT,98000,USD,98000,US,100,US,M,Data Analyst,Mid
3929,2024,FT,88000,USD,88000,US,100,US,M,Data Analyst,Mid
3930,2024,FT,150000,USD,150000,US,100,US,M,Data Analyst,Mid
3931,2024,FT,130000,USD,130000,US,100,US,M,Data Analyst,Mid
3932,2024,FT,174000,USD,174000,US,100,US,M,Data Analyst,Senior
3933,2024,FT,116000,USD,116000,US,100,US,M,Data Analyst,Senior
3934,2024,FT,188000,USD,188000,US,0,US,M,Data Engineer,Senior
3935,2024,FT,144600,USD,144600,US,0,US,M,Data Engineer,Senior
3936,2024,FT,149500,USD,149500,US,100,US,M,Analytics Engineer,Senior
3937,2024,FT,140000,USD,140000,US,100,US,M,Analytics Engineer,Senior
3938,2024,FT,100000,USD,100000,US,100,US,M,Business Intelligence Analyst,Entry
3939,2024,FT,90000,USD,90000,US,100,US,M,Business Intelligence Analyst,Entry
3940,2024,FT,115000,USD,115000,US,100,US,M,Business Intelligence Engineer,Senior
3941,2024,FT,85000,USD,85000,US,100,US,M,Business Intelligence Engineer,Senior
3942,2024,FT,80000,USD,80000,US,100,US,M,Data Management Analyst,Entry
3943,2024,FT,72000,USD,72000,US,100,US,M,Data Management Analyst,Entry
3944,2024,FT,85000,USD,85000,US,0,US,M,Data Analyst,Entry
3945,2024,FT,76500,USD,76500,US,0,US,M,Data Analyst,Entry
3946,2024,FT,187165,USD,187165,CA,0,CA,M,Data Scientist,Senior
3947,2024,FT,150500,USD,150500,CA,0,CA,M,Data Scientist,Senior
3948,2024,FT,134500,USD,134500,US,0,US,M,Data Analyst,Senior
3949,2024,FT,100000,USD,100000,US,0,US,M,Data Analyst,Senior
3950,2024,FT,274000,USD,274000,US,100,US,M,Machine Learning Engineer,Senior
3951,2024,FT,245000,USD,245000,US,100,US,M,Machine Learning Engineer,Senior
3952,2024,FT,263000,USD,263000,US,0,US,M,Business Intelligence Manager,Mid
3953,2024,FT,207000,USD,207000,US,0,US,M,Business Intelligence Manager,Mid
3954,2024,FT,149076,USD,149076,US,0,US,M,Data Engineer,Senior
3955,2024,FT,82365,USD,82365,US,0,US,M,Data Engineer,Senior
3956,2024,FT,90000,USD,90000,US,100,US,M,Data Analyst,Entry
3957,2024,FT,80000,USD,80000,US,100,US,M,Data Analyst,Entry
3958,2024,FT,314000,USD,314000,CA,100,CA,M,Data Engineer,Expert
3959,2024,FT,201000,USD,201000,CA,100,CA,M,Data Engineer,Expert
3960,2024,FT,200400,USD,200400,US,0,US,M,Analytics Engineer,Senior
3961,2024,FT,154100,USD,154100,US,0,US,M,Analytics Engineer,Senior
3962,2024,FT,165000,USD,165000,AU,0,AU,M,Data Analyst,Senior
3963,2024,FT,142500,USD,142500,AU,0,AU,M,Data Analyst,Senior
3964,2024,FT,30000,EUR,33333,FR,50,FR,M,AI Developer,Mid
3965,2024,FT,310000,USD,310000,US,0,US,M,Research Engineer,Senior
3966,2024,FT,270000,USD,270000,US,0,US,M,Research Engineer,Senior
3967,2024,FT,115000,USD,115000,US,0,US,M,Data Engineer,Mid
3968,2024,FT,80000,USD,80000,US,0,US,M,Data Engineer,Mid
3969,2024,FT,144900,USD,144900,US,0,US,M,Data Engineer,Senior
3970,2024,FT,110000,USD,110000,US,0,US,M,Data Engineer,Senior
3971,2024,FT,84068,USD,84068,US,0,US,M,Research Analyst,Entry
3972,2024,FT,49452,USD,49452,US,0,US,M,Research Analyst,Entry
3973,2024,FT,188500,USD,188500,US,0,US,M,Machine Learning Engineer,Senior
3974,2024,FT,165100,USD,165100,US,0,US,M,Machine Learning Engineer,Senior
3975,2024,FT,60000,GBP,75000,GB,0,GB,M,Data Engineer,Senior
3976,2024,FT,50000,GBP,62500,GB,0,GB,M,Data Engineer,Senior
3977,2024,FT,132500,USD,132500,US,0,US,M,Data Operations Specialist,Mid
3978,2024,FT,88000,USD,88000,US,0,US,M,Data Operations Specialist,Mid
3979,2024,FT,179900,USD,179900,US,0,US,M,Data Engineer,Mid
3980,2024,FT,142002,USD,142002,US,0,US,M,Data Engineer,Mid
3981,2024,FT,287500,USD,287500,US,0,US,M,AI Engineer,Senior
3982,2024,FT,168000,USD,168000,US,0,US,M,AI Engineer,Senior
3983,2024,FT,220000,USD,220000,US,0,US,M,Data Engineer,Senior
3984,2024,FT,137500,USD,137500,US,0,US,M,Data Engineer,Senior
3985,2024,FT,96600,USD,96600,US,0,US,M,Data Analyst,Senior
3986,2024,FT,55200,USD,55200,US,0,US,M,Data Analyst,Senior
3987,2024,FT,194500,USD,194500,US,0,US,M,Data Engineer,Senior
3988,2024,FT,146266,USD,146266,US,0,US,M,Data Engineer,Senior
3989,2024,FT,194500,USD,194500,US,0,US,M,Data Engineer,Senior
3990,2024,FT,146266,USD,146266,US,0,US,M,Data Engineer,Senior
3991,2024,FT,146100,USD,146100,US,0,US,M,Data Engineer,Mid
3992,2024,FT,111800,USD,111800,US,0,US,M,Data Engineer,Mid
3993,2024,FT,145580,USD,145580,US,100,US,M,Data Scientist,Mid
3994,2024,FT,97060,USD,97060,US,100,US,M,Data Scientist,Mid
3995,2024,FT,108500,USD,108500,US,100,US,M,Business Intelligence Engineer,Senior
3996,2024,FT,78800,USD,78800,US,100,US,M,Business Intelligence Engineer,Senior
3997,2024,FT,95000,USD,95000,US,0,US,M,Data Operations Analyst,Entry
3998,2024,FT,76000,USD,76000,US,0,US,M,Data Operations Analyst,Entry
3999,2024,FT,97000,USD,97000,US,0,US,M,Data Engineer,Mid
4000,2024,FT,62000,USD,62000,US,0,US,M,Data Engineer,Mid
4001,2024,FT,234000,USD,234000,US,0,US,M,Data Architect,Senior
4002,2024,FT,146000,USD,146000,US,0,US,M,Data Architect,Senior
4003,2024,FT,177100,USD,177100,US,0,US,M,Machine Learning Engineer,Mid
4004,2024,FT,130900,USD,130900,US,0,US,M,Machine Learning Engineer,Mid
4005,2024,FT,106050,USD,106050,US,0,US,M,BI Developer,Mid
4006,2024,FT,80420,USD,80420,US,0,US,M,BI Developer,Mid
4007,2024,FT,277000,USD,277000,US,0,US,M,Data Engineer,Senior
4008,2024,FT,173000,USD,173000,US,0,US,M,Data Engineer,Senior
4009,2024,FT,38000,EUR,42222,ES,100,ES,L,Admin & Data Analyst,Mid
4010,2024,FT,166000,USD,166000,EG,0,EG,M,Data Scientist,Mid
4011,2024,FT,73100,USD,73100,EG,0,EG,M,Data Scientist,Mid
4012,2024,FT,220000,USD,220000,US,0,US,M,Data Scientist,Mid
4013,2024,FT,137500,USD,137500,US,0,US,M,Data Scientist,Mid
4014,2024,FT,133000,USD,133000,US,0,US,M,Data Engineer,Mid
4015,2024,FT,58400,USD,58400,US,0,US,M,Data Engineer,Mid
4016,2024,FT,80000,USD,80000,US,0,US,M,Analytics Engineer,Mid
4017,2024,FT,75000,USD,75000,US,0,US,M,Analytics Engineer,Mid
4018,2024,FT,140000,USD,140000,US,100,US,M,Data Scientist,Senior
4019,2024,FT,125000,USD,125000,US,100,US,M,Data Scientist,Senior
4020,2024,FT,65000,USD,65000,US,0,US,M,Data Analyst,Entry
4021,2024,FT,55000,USD,55000,US,0,US,M,Data Analyst,Entry
4022,2024,FT,105000,USD,105000,US,0,US,M,Data Analyst,Mid
4023,2024,FT,78000,USD,78000,US,0,US,M,Data Analyst,Mid
4024,2024,FT,200070,USD,200070,CA,0,CA,M,AI Engineer,Expert
4025,2024,FT,107730,USD,107730,CA,0,CA,M,AI Engineer,Expert
4026,2024,FT,179000,USD,179000,US,0,US,M,BI Developer,Senior
4027,2024,FT,112000,USD,112000,US,0,US,M,BI Developer,Senior
4028,2024,FT,166363,USD,166363,US,0,US,M,Data Engineer,Mid
4029,2024,FT,103977,USD,103977,US,0,US,M,Data Engineer,Mid
4030,2024,FT,130000,USD,130000,US,0,US,M,Data Scientist,Mid
4031,2024,FT,95000,USD,95000,US,0,US,M,Data Scientist,Mid
4032,2024,FT,214300,USD,214300,US,0,US,M,Data Engineer,Senior
4033,2024,FT,108500,USD,108500,US,0,US,M,Data Engineer,Senior
4034,2024,FT,266482,USD,266482,US,0,US,M,Applied Scientist,Senior
4035,2024,FT,166551,USD,166551,US,0,US,M,Applied Scientist,Senior
4036,2024,FT,90279,USD,90279,US,0,US,M,Business Intelligence Developer,Mid
4037,2024,FT,67060,USD,67060,US,0,US,M,Business Intelligence Developer,Mid
4038,2024,FT,190000,USD,190000,US,100,US,M,AI Scientist,Senior
4039,2024,FT,160000,USD,160000,US,100,US,M,AI Scientist,Senior
4040,2024,FT,212800,USD,212800,US,0,US,L,Data Scientist,Mid
4041,2024,FT,111600,USD,111600,US,0,US,L,Data Scientist,Mid
4042,2024,FT,130000,USD,130000,US,100,US,M,Data Modeler,Senior
4043,2024,FT,110000,USD,110000,US,100,US,M,Data Modeler,Senior
4044,2024,FT,190100,USD,190100,US,100,US,M,Data Engineer,Senior
4045,2024,FT,131414,USD,131414,US,100,US,M,Data Engineer,Senior
4046,2024,FT,284400,USD,284400,US,0,US,M,Machine Learning Engineer,Senior
4047,2024,FT,150700,USD,150700,US,0,US,M,Machine Learning Engineer,Senior
4048,2024,FT,166500,CAD,128076,CA,100,CA,M,Data Architect,Senior
4049,2024,FT,135000,CAD,103846,CA,100,CA,M,Data Architect,Senior
4050,2024,FT,145000,USD,145000,US,100,US,M,Analytics Engineer,Mid
4051,2024,FT,104000,USD,104000,US,100,US,M,Analytics Engineer,Mid
4052,2024,FT,165000,USD,165000,US,100,US,M,Data Engineer,Senior
4053,2024,FT,132000,USD,132000,US,100,US,M,Data Engineer,Senior
4054,2024,FT,234000,USD,234000,US,0,US,M,Data Engineer,Senior
4055,2024,FT,117000,USD,117000,US,0,US,M,Data Engineer,Senior
4056,2024,FT,215500,USD,215500,US,0,US,M,Data Engineer,Mid
4057,2024,FT,121800,USD,121800,US,0,US,M,Data Engineer,Mid
4058,2024,FT,165000,USD,165000,US,100,US,M,Data Engineer,Mid
4059,2024,FT,140250,USD,140250,US,100,US,M,Data Engineer,Mid
4060,2024,FT,164850,USD,164850,US,100,US,M,Analytics Engineer,Mid
4061,2024,FT,112000,USD,112000,US,100,US,M,Analytics Engineer,Mid
4062,2024,FT,295000,USD,295000,US,0,US,M,Data Engineer,Senior
4063,2024,FT,235000,USD,235000,US,0,US,M,Data Engineer,Senior
4064,2024,FT,150000,USD,150000,US,0,US,M,Business Intelligence,Mid
4065,2024,FT,100000,USD,100000,US,0,US,M,Business Intelligence,Mid
4066,2024,FT,75000,GBP,93750,GB,100,GB,M,Data Integration Specialist,Mid
4067,2024,FT,55000,GBP,68750,GB,100,GB,M,Data Integration Specialist,Mid
4068,2024,FT,120000,USD,120000,US,0,US,M,Data Analyst,Entry
4069,2024,FT,97500,USD,97500,US,0,US,M,Data Analyst,Entry
4070,2024,FT,220000,USD,220000,US,100,US,M,Computer Vision Engineer,Senior
4071,2024,FT,183000,USD,183000,US,100,US,M,Computer Vision Engineer,Senior
4072,2024,FT,205600,USD,205600,US,0,US,L,Data Engineer,Mid
4073,2024,FT,105700,USD,105700,US,0,US,L,Data Engineer,Mid
4074,2024,FT,240500,USD,240500,US,0,US,L,Data Engineer,Senior
4075,2024,FT,123700,USD,123700,US,0,US,L,Data Engineer,Senior
4076,2024,FT,179900,USD,179900,US,100,US,M,Data Infrastructure Engineer,Senior
4077,2024,FT,135920,USD,135920,US,100,US,M,Data Infrastructure Engineer,Senior
4078,2024,FT,83300,USD,83300,US,0,US,M,Data Manager,Mid
4079,2024,FT,47500,USD,47500,US,0,US,M,Data Manager,Mid
4080,2024,FT,96600,USD,96600,US,0,US,M,Data Manager,Senior
4081,2024,FT,55200,USD,55200,US,0,US,M,Data Manager,Senior
4082,2024,FT,86900,USD,86900,US,0,US,M,Data Scientist,Entry
4083,2024,FT,60800,USD,60800,US,0,US,M,Data Scientist,Entry
4084,2024,FT,140000,USD,140000,US,0,US,M,Machine Learning Scientist,Senior
4085,2024,FT,90000,USD,90000,US,0,US,M,Machine Learning Scientist,Senior
4086,2024,FT,234000,USD,234000,US,0,US,M,Research Engineer,Senior
4087,2024,FT,146000,USD,146000,US,0,US,M,Research Engineer,Senior
4088,2024,FT,120000,USD,120000,CA,0,CA,M,Data Analyst,Senior
4089,2024,FT,90000,USD,90000,CA,0,CA,M,Data Analyst,Senior
4090,2024,FT,193000,USD,193000,US,0,US,M,Business Intelligence,Senior
4091,2024,FT,119000,USD,119000,US,0,US,M,Business Intelligence,Senior
4092,2024,FT,215000,USD,215000,US,0,US,M,Data Scientist,Senior
4093,2024,FT,146900,USD,146900,US,0,US,M,Data Scientist,Senior
4094,2024,FT,166000,USD,166000,US,100,US,M,Applied Scientist,Entry
4095,2024,FT,104000,USD,104000,US,100,US,M,Applied Scientist,Entry
4096,2024,FT,140000,USD,140000,US,0,US,M,Data Engineer,Mid
4097,2024,FT,70000,USD,70000,US,0,US,M,Data Engineer,Mid
4098,2024,FT,124000,USD,124000,US,0,US,M,Data Engineer,Mid
4099,2024,FT,80000,USD,80000,US,0,US,M,Data Engineer,Mid
4100,2024,FT,133000,USD,133000,US,0,US,M,Data Scientist,Mid
4101,2024,FT,58400,USD,58400,US,0,US,M,Data Scientist,Mid
4102,2024,FT,149000,USD,149000,DE,0,DE,M,Data Manager,Senior
4103,2024,FT,65300,USD,65300,DE,0,DE,M,Data Manager,Senior
4104,2024,FT,120000,USD,120000,US,100,US,M,Research Engineer,Senior
4105,2024,FT,100000,USD,100000,US,100,US,M,Research Engineer,Senior
4106,2024,FT,182000,USD,182000,US,0,US,M,Machine Learning Engineer,Senior
4107,2024,FT,164000,USD,164000,US,0,US,M,Machine Learning Engineer,Senior
4108,2024,FT,161250,USD,161250,US,100,US,M,Data Integration Engineer,Mid
4109,2024,FT,132974,USD,132974,US,100,US,M,Data Integration Engineer,Mid
4110,2024,FT,161250,USD,161250,US,100,US,M,Data Integration Engineer,Mid
4111,2024,FT,132974,USD,132974,US,100,US,M,Data Integration Engineer,Mid
4112,2024,FT,90000,GBP,112500,GB,0,GB,M,Data Engineer,Senior
4113,2024,FT,49500,GBP,61875,GB,0,GB,M,Data Engineer,Senior
4114,2024,FT,140000,USD,140000,US,0,US,M,Data Analyst,Senior
4115,2024,FT,115000,USD,115000,US,0,US,M,Data Analyst,Senior
4116,2024,FT,155000,USD,155000,US,0,US,M,Data Scientist,Senior
4117,2024,FT,100000,USD,100000,US,0,US,M,Data Scientist,Senior
4118,2024,FT,440000,USD,440000,US,0,US,M,Research Engineer,Mid
4119,2024,FT,295000,USD,295000,US,0,US,M,Research Engineer,Mid
4120,2024,FT,40000,GBP,50000,GB,0,GB,M,Data Scientist,Senior
4121,2024,FT,25000,GBP,31250,GB,0,GB,M,Data Scientist,Senior
4122,2024,FT,135000,USD,135000,US,0,US,M,Research Engineer,Mid
4123,2024,FT,120000,USD,120000,US,0,US,M,Research Engineer,Mid
4124,2024,FT,155000,USD,155000,US,0,US,M,Data Scientist,Mid
4125,2024,FT,139000,USD,139000,US,0,US,M,Data Scientist,Mid
4126,2024,FT,185000,USD,185000,US,0,US,M,Data Analyst,Senior
4127,2024,FT,140000,USD,140000,US,0,US,M,Data Analyst,Senior
